GRAP_ID,PPE_GROUP_ID,SUB Group_ID,PPE GROUP,SUBGROUP,GRAP DESCRIPTION,ITEM BARCODE NUMBER,ITEM DESCRIPTION,MODEL,REGISTRATION/SERIAL NUMBER,WIDTH,GRADING,DIAMETRE,LENGTH,ITEM CONDITION,LIFE SPAN/MONTHS,QUANTITY,IN USE,GIS_ID,TOWN NAME,LAT_START,LONG_START,LAT_END,LONG_END,STAND NUMBER,STREET NAME,LAND DESCRIPTION,BUILDING DESCRIPTION,FLOOR NUMBER,ROOM BARCODE NUMBER,ROOM NAME,DEPARTMENT
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,179.64,N/A,120,N/A,N/A,ROA1,NTHA,"27? 52' 21.788"" S","27? 54' 28.195"" N","27? 52' 21.223"" S","27? 54' 33.668"" N",N/A,94 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,343.59,N/A,120,N/A,N/A,ROA2,NTHA,"27? 52' 22.837"" S","27? 54' 28.974"" N","27? 52' 19.172"" S","27? 54' 34.895"" N",N/A,2 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,223.34,N/A,120,N/A,N/A,ROA3,NTHA,"27? 52' 24.158"" S","27? 54' 25.617"" N","27? 52' 29.957"" S","27? 54' 28.443"" N",N/A,5 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,227.65,N/A,120,N/A,N/A,ROA4,NTHA,"27? 52' 24.931"" S","27? 54' 26.247"" N","27? 52' 22.872"" S","27? 54' 32.722"" N",N/A,93 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,288.68,N/A,120,N/A,N/A,ROA5,NTHA,"27? 52' 28.249"" S","27? 54' 27.943"" N","27? 52' 24.642"" S","27? 54' 34.740"" N",N/A,90 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,173.14,N/A,120,N/A,N/A,ROA6,NTHA,"27? 52' 23.597"" S","27? 54' 27.960"" N","27? 52' 28.056"" S","27? 54' 29.782"" N",N/A,91 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,178.53,N/A,120,N/A,N/A,ROA7,NTHA,"27? 52' 22.855"" S","27? 54' 30.889"" N","27? 52' 27.867"" S","27? 54' 31.665"" N",N/A,92 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,507.7,N/A,120,N/A,N/A,ROA8,NTHA,"27? 52' 19.172"" S","27? 54' 34.895"" N","27? 52' 28.826"" S","27? 54' 35.139"" N",N/A,2 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,219.32,N/A,120,N/A,N/A,ROA9,NTHA,"27? 52' 19.999"" S","27? 54' 35.386"" N","27? 52' 24.766"" S","27? 54' 34.549"" N",N/A,6 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,118.56,N/A,120,N/A,N/A,ROA10,NTHA,"27? 52' 21.404"" S","27? 54' 36.716"" N","27? 52' 23.584"" S","27? 54' 33.769"" N",N/A,3 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,254.79,N/A,120,N/A,N/A,ROA11,NTHA,"27? 52' 22.476"" S","27? 54' 35.271"" N","27? 52' 28.912"" S","27? 54' 37.679"" N",N/A,95 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,1,N/A,268.38,N/A,120,N/A,N/A,ROA12,NTHA,"27? 52' 23.584"" S","27? 54' 33.769"" N","27? 52' 30.585"" S","27? 54' 34.742"" N",N/A,4 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,52.17,N/A,120,N/A,N/A,ROA13,NTHA,"27? 52' 22.069"" S","27? 54' 33.183"" N","27? 52' 23.190"" S","27? 54' 34.303"" N",N/A,3 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,495.56,N/A,120,N/A,N/A,ROA14,NTHA,"27? 52' 30.804"" S","27? 54' 20.627"" N","27? 52' 28.121"" S","27? 54' 21.280"" N",N/A,7 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,8,2,N/A,875.09,N/A,120,N/A,N/A,ROA15,NTHA,"27? 52' 32.901"" S","27? 54' 9.892"" N","27? 52' 31.693"" S","27? 54' 37.239"" N",N/A,1 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,471.29,N/A,120,N/A,N/A,ROA16,NTHA,"27? 52' 30.380"" S","27? 54' 24.593"" N","27? 52' 37.363"" S","27? 54' 34.712"" N",N/A,9 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,194.78,N/A,120,N/A,N/A,ROA17,NTHA,"27? 52' 31.550"" S","27? 54' 33.773"" N","27? 52' 37.074"" S","27? 54' 32.758"" N",N/A,97 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5.5,2,N/A,510.37,N/A,120,N/A,N/A,ROA18,NTHA,"27? 52' 37.363"" S","27? 54' 34.712"" N","27? 52' 35.219"" S","27? 54' 33.099"" N",N/A,96 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5.5,2,N/A,429.53,N/A,120,N/A,N/A,ROA19,NTHA,"27? 52' 31.541"" S","27? 54' 24.747"" N","27? 52' 35.248"" S","27? 54' 25.343"" N",N/A,99 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5.5,2,N/A,161.34,N/A,120,N/A,N/A,ROA20,NTHA,"27? 52' 31.767"" S","27? 54' 22.757"" N","27? 52' 36.157"" S","27? 54' 23.861"" N",N/A,100 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5.5,2,N/A,319.87,N/A,120,N/A,N/A,ROA21,NTHA,"27? 52' 38.394"" S","27? 54' 23.448"" N","27? 52' 36.692"" S","27? 54' 30.177"" N",N/A,96 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,217.64,N/A,120,N/A,N/A,ROA22,NTHA,"27? 52' 38.394"" S","27? 54' 23.448"" N","27? 52' 38.333"" S","27? 54' 29.876"" N",N/A,98 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4.5,1,N/A,233.96,N/A,120,N/A,N/A,ROA23,NTHA,"27? 52' 35.987"" S","27? 54' 18.883"" N","27? 52' 39.203"" S","27? 54' 14.980"" N",N/A,10 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6.5,2,N/A,457.99,N/A,120,N/A,N/A,ROA24,NTHA,"27? 52' 41.973"" S","27? 54' 6.138"" N","27? 52' 44.456"" S","27? 54' 13.071"" N",N/A,15 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,259.5,N/A,120,N/A,N/A,ROA25,NTHA,"27? 52' 39.701"" S","27? 54' 11.225"" N","27? 52' 42.502"" S","27? 54' 19.002"" N",N/A,11 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,603.09,N/A,120,N/A,N/A,ROA26,NTHA,"27? 52' 41.263"" S","27? 54' 10.528"" N","27? 52' 39.218"" S","27? 54' 23.141"" N",N/A,12 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,1,N/A,700.86,N/A,120,N/A,N/A,ROA27,NTHA,"27? 52' 46.646"" S","27? 54' 27.298"" N","27? 52' 46.045"" S","27? 54' 17.520"" N",N/A,14 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5.5,2,N/A,189.86,N/A,120,N/A,N/A,ROA28,NTHA,"27? 52' 44.692"" S","27? 54' 21.076"" N","27? 52' 41.146"" S","27? 54' 23.151"" N",N/A,101 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,232.56,N/A,120,N/A,N/A,ROA29,NTHA,"27? 52' 40.025"" S","27? 54' 25.127"" N","27? 52' 46.707"" S","27? 54' 25.235"" N",N/A,13 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,451.35,N/A,120,N/A,N/A,ROA30,NTHA,"27? 52' 44.344"" S","27? 54' 5.241"" N","27? 52' 49.176"" S","27? 54' 18.786"" N",N/A,MOSOUNYANA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,443.73,N/A,120,N/A,N/A,ROA31,NTHA,"27? 52' 46.990"" S","27? 54' 4.254"" N","27? 52' 51.385"" S","27? 54' 17.723"" N",N/A,MOHLAMME STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,438.04,N/A,120,N/A,N/A,ROA32,NTHA,"27? 52' 49.211"" S","27? 54' 3.403"" N","27? 52' 53.585"" S","27? 54' 16.685"" N",N/A,SOOBI STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,432.89,N/A,120,N/A,N/A,ROA33,NTHA,"27? 52' 51.070"" S","27? 54' 2.695"" N","27? 52' 55.654"" S","27? 54' 15.709"" N",N/A,MOHLATSANA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,428.35,N/A,120,N/A,N/A,ROA34,NTHA,"27? 52' 53.271"" S","27? 54' 1.862"" N","27? 52' 57.646"" S","27? 54' 14.809"" N",N/A,MAPHOBOLE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,424.53,N/A,120,N/A,N/A,ROA35,NTHA,"27? 52' 55.080"" S","27? 54' 1.176"" N","27? 52' 59.547"" S","27? 54' 13.951"" N",N/A,WEETO STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,3,2,N/A,420.61,N/A,120,N/A,N/A,ROA36,NTHA,"27? 52' 56.927"" S","27? 54' 0.478"" N","27? 53' 1.357"" S","27? 54' 13.133"" N",N/A,MPHANYA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,416.66,N/A,120,N/A,N/A,ROA37,NTHA,"27? 52' 58.914"" S","27? 53' 59.726"" N","27? 53' 3.167"" S","27? 54' 12.320"" N",N/A,MTABO STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,614.31,N/A,120,N/A,N/A,ROA38,NTHA,"27? 52' 44.448"" S","27? 54' 13.075"" N","27? 53' 0.973"" S","27? 54' 6.095"" N",N/A,MZIZI STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,323.32,N/A,120,N/A,N/A,ROA39,NTHA,"27? 53' 1.519"" S","27? 54' 1.813"" N","27? 53' 4.793"" S","27? 54' 11.598"" N",N/A,MODIBEDE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,322.77,N/A,120,N/A,N/A,ROA40,NTHA,"27? 53' 3.155"" S","27? 54' 1.105"" N","27? 53' 6.506"" S","27? 54' 10.838"" N",N/A,TSHEKELETSA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,322.25,N/A,120,N/A,N/A,ROA41,NTHA,"27? 53' 4.799"" S","27? 54' 0.393"" N","27? 53' 8.214"" S","27? 54' 10.080"" N",N/A,MAREMATLOU STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,185.48,N/A,120,N/A,N/A,ROA42,NTHA,"27? 52' 59.825"" S","27? 54' 2.546"" N","27? 53' 4.799"" S","27? 54' 0.393"" N",N/A,29 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,263.85,N/A,120,N/A,N/A,ROA43,NTHA,"27? 53' 5.956"" S","27? 54' 3.672"" N","27? 53' 6.728"" S","27? 54' 5.865"" N",N/A,33 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,549.05,N/A,120,N/A,N/A,ROA45,NTHA,"27? 52' 46.547"" S","27? 54' 31.118"" N","27? 52' 51.385"" S","27? 54' 17.723"" N",N/A,MOHLAMME STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,62.58,N/A,120,N/A,N/A,ROA45,NTHA,"27? 52' 46.547"" S","27? 54' 31.118"" N","27? 52' 51.385"" S","27? 54' 17.723"" N",N/A,MOHLAMME STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,621.97,N/A,120,N/A,N/A,ROA47,NTHA,"27? 52' 41.973"" S","27? 54' 6.138"" N","27? 52' 58.914"" S","27? 53' 59.726"" N",N/A,16 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,73.68,N/A,120,N/A,N/A,ROA48,NTHA,"27? 52' 41.263"" S","27? 54' 10.528"" N","27? 52' 43.240"" S","27? 54' 9.675"" N",N/A,12 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,6,2,N/A,900.6,N/A,120,N/A,N/A,ROA49,NTHA,"27? 52' 56.371"" S","27? 54' 38.516"" N","27? 53' 11.785"" S","27? 54' 20.806"" N",N/A,MAREMATLOU STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,1,N/A,462.65,N/A,120,N/A,N/A,ROA50,NTHA,"27? 53' 12.498"" S","27? 54' 22.874"" N","27? 53' 9.092"" S","27? 54' 32.679"" N",N/A,SECONYELA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,1,N/A,257.82,N/A,120,N/A,N/A,ROA51,NTHA,"27? 53' 10.278"" S","27? 54' 23.871"" N","27? 53' 8.008"" S","27? 54' 31.049"" N",N/A,MOLAPO STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,1,N/A,175.07,N/A,120,N/A,N/A,ROA52,NTHA,"27? 53' 10.467"" S","27? 54' 26.569"" N","27? 53' 6.970"" S","27? 54' 29.486"" N",N/A,PEETE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,218.9,N/A,120,N/A,N/A,ROA53,NTHA,"27? 52' 48.865"" S","27? 54' 34.430"" N","27? 52' 53.441"" S","27? 54' 31.596"" N",N/A,LEROTHOLI STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,328.2,N/A,120,N/A,N/A,ROA54,NTHA,"27? 52' 48.910"" S","27? 54' 34.457"" N","27? 52' 51.055"" S","27? 54' 31.699"" N",N/A,BERENG STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,741.07,N/A,120,N/A,N/A,ROA56,NTHA,"27? 52' 54.021"" S","27? 54' 38.822"" N","27? 53' 5.901"" S","27? 54' 23.765"" N",N/A,MOSHOESHOE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,359.64,N/A,120,N/A,N/A,ROA57,NTHA,"27? 52' 53.844"" S","27? 54' 36.620"" N","27? 52' 57.037"" S","27? 54' 30.244"" N",N/A,MAKANA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,245.42,N/A,120,N/A,N/A,ROA58,NTHA,"27? 52' 58.279"" S","27? 54' 33.749"" N","27? 52' 57.924"" S","27? 54' 27.478"" N",N/A,DINGANE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,277.82,N/A,120,N/A,N/A,ROA59,NTHA,"27? 52' 57.255"" S","27? 54' 36.107"" N","27? 52' 58.655"" S","27? 54' 29.441"" N",N/A,MAKANA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,671.13,N/A,120,N/A,N/A,ROA60,NTHA,"27? 52' 56.044"" S","27? 54' 28.418"" N","27? 52' 59.018"" S","27? 54' 18.596"" N",N/A,TODANE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,372.01,N/A,120,N/A,N/A,ROA61,NTHA,"27? 52' 57.688"" S","27? 54' 19.254"" N","27? 53' 6.718"" S","27? 54' 17.308"" N",N/A,MALEFANE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,126.46,N/A,120,N/A,N/A,ROA62,NTHA,"27? 52' 57.646"" S","27? 54' 14.809"" N","27? 52' 59.018"" S","27? 54' 18.596"" N",N/A,MAPHOBOLE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,266.23,N/A,120,N/A,N/A,ROA63,NTHA,"27? 52' 58.334"" S","27? 54' 16.708"" N","27? 53' 5.452"" S","27? 54' 13.553"" N",N/A,MAPHIKE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,357.38,N/A,120,N/A,N/A,ROA64,NTHA,"27? 53' 4.793"" S","27? 54' 11.598"" N","27? 53' 8.489"" S","27? 54' 22.381"" N",N/A,MODIBEDE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,352.97,N/A,120,N/A,N/A,ROA65,NTHA,"27? 53' 6.506"" S","27? 54' 10.838"" N","27? 53' 10.160"" S","27? 54' 21.486"" N",N/A,TSHEKELETSA STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,354.21,N/A,120,N/A,N/A,ROA66,NTHA,"27? 53' 8.214"" S","27? 54' 10.080"" N","27? 53' 11.785"" S","27? 54' 20.806"" N",N/A,MAREMATLOU STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,131.98,N/A,120,N/A,N/A,ROA67,NTHA,"27? 53' 8.943"" S","27? 54' 12.340"" N","27? 53' 12.497"" S","27? 54' 10.849"" N",N/A,43 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,4,2,N/A,271.77,N/A,120,N/A,N/A,ROA68,NTHA,"27? 53' 10.705"" S","27? 54' 11.601"" N","27? 53' 13.461"" S","27? 54' 19.824"" N",N/A,44 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,1,N/A,755.66,N/A,120,N/A,N/A,ROA69,NTHA,"27? 53' 14.827"" S","27? 54' 19.415"" N","27? 53' 26.572"" S","27? 54' 21.874"" N",N/A,MOSHOESHOE STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,725.55,N/A,120,N/A,N/A,ROA70,NTHA,"27? 52' 42.374"" S","27? 54' 35.275"" N","27? 52' 56.371"" S","27? 54' 38.516"" N",N/A,MZIKHAZI STR,N/A,N/A,N/A,N/A,N/A,ROADS
1000372,100000,100900,INFRASTRUCTURE,ROADS,GRAVEL ROADS & STREETS,N/A,GRAVEL ROADS & STREETS,N/A,N/A,5,2,N/A,173.11,N/A,120,N/A,N/A,ROA71,NTHA,"27? 52' 45.004"" S","27? 54' 34.828"" N","27? 52' 44.048"" S","27? 54' 40.322"" N",N/A,82 AVE,N/A,N/A,N/A,N/A,N/A,ROADS
